osmid,y,x,street_count,highway,geometry
6148153948,33.2145317,-97.1338211,2,crossing,POINT (-97.1338211 33.2145317)
6148153949,33.2146288,-97.1336887,2,crossing,POINT (-97.1336887 33.2146288)
6148153950,33.2145324,-97.1335853,2,crossing,POINT (-97.1335853 33.2145324)
6148153951,33.2155561,-97.1337978,2,crossing,POINT (-97.1337978 33.2155561)
6148153952,33.2154621,-97.1336647,2,crossing,POINT (-97.1336647 33.2154621)
6148153953,33.2155504,-97.1335584,2,crossing,POINT (-97.1335584 33.2155504)
6148153954,33.2156641,-97.1336641,2,crossing,POINT (-97.1336641 33.2156641)
6148156939,33.2091294,-97.1373085,2,,POINT (-97.1373085 33.2091294)
6220339038,33.2137488,-97.1462396,2,,POINT (-97.1462396 33.2137488)
6220339040,33.2143124,-97.14623,2,,POINT (-97.14623 33.2143124)
6220339041,33.2136489,-97.1461074,2,crossing,POINT (-97.1461074 33.2136489)
6220339052,33.2146357,-97.1443242,2,crossing,POINT (-97.1443242 33.2146357)
6220339054,33.2136379,-97.1444179,2,crossing,POINT (-97.1444179 33.2136379)
6316752015,33.2091505,-97.1368659,2,,POINT (-97.1368659 33.2091505)
6316752023,33.2107066,-97.1367527,2,,POINT (-97.1367527 33.2107066)
6456307879,33.2125752,-97.1394633,2,,POINT (-97.1394633 33.2125752)
6465288427,33.2080894,-97.1402526,2,,POINT (-97.1402526 33.2080894)
6465288428,33.2080998,-97.14152,2,,POINT (-97.14152 33.2080998)
6482025389,33.2066632,-97.1451399,2,,POINT (-97.1451399 33.2066632)
6482025392,33.206645,-97.1447402,2,,POINT (-97.1447402 33.206645)
6538585504,33.2082377,-97.1469413,2,,POINT (-97.1469413 33.2082377)
6729436994,33.2156912,-97.1479118,2,,POINT (-97.1479118 33.2156912)
6729436998,33.21569,-97.1476836,2,,POINT (-97.1476836 33.21569)
6729436999,33.21569,-97.1470092,2,,POINT (-97.1470092 33.21569)
6729437006,33.21569,-97.1471258,2,,POINT (-97.1471258 33.21569)
6729437007,33.2146612,-97.1474755,2,,POINT (-97.1474755 33.2146612)
6729437009,33.21569,-97.1475226,2,,POINT (-97.1475226 33.21569)
6731315146,33.2061244,-97.1378963,2,,POINT (-97.1378963 33.2061244)
6731315154,33.2060031,-97.1350632,2,,POINT (-97.1350632 33.2060031)
6731315155,33.2065038,-97.1353959,2,,POINT (-97.1353959 33.2065038)
6735376264,33.2103821,-97.132478,2,,POINT (-97.132478 33.2103821)
6739024584,33.2156283,-97.1381426,2,,POINT (-97.1381426 33.2156283)
6739042286,33.215625,-97.1377961,2,,POINT (-97.1377961 33.215625)
6739042290,33.2159739,-97.1372754,2,,POINT (-97.1372754 33.2159739)
6746280003,33.2135495,-97.1402914,2,,POINT (-97.1402914 33.2135495)
6749104430,33.2110491,-97.133736,2,,POINT (-97.133736 33.2110491)
6749104434,33.2107219,-97.1344629,2,,POINT (-97.1344629 33.2107219)
6749108434,33.2146386,-97.1448487,2,,POINT (-97.1448487 33.2146386)
6749108438,33.2142232,-97.1442554,2,,POINT (-97.1442554 33.2142232)
6749443187,33.2129233,-97.13371,2,,POINT (-97.13371 33.2129233)
6749443189,33.2125126,-97.1332207,2,,POINT (-97.1332207 33.2125126)
6749443190,33.2135002,-97.1328339,2,,POINT (-97.1328339 33.2135002)
6749516028,33.2061298,-97.14153,2,,POINT (-97.14153 33.2061298)
6749516034,33.2065461,-97.1408408,2,,POINT (-97.1408408 33.2065461)
6749516035,33.2103869,-97.1419272,2,,POINT (-97.1419272 33.2103869)
6749516039,33.2112415,-97.1418615,2,,POINT (-97.1418615 33.2112415)
6902376744,33.2076099,-97.1402664,2,,POINT (-97.1402664 33.2076099)
6902376746,33.2074458,-97.1402711,2,,POINT (-97.1402711 33.2074458)
6902376748,33.2073422,-97.1402741,2,,POINT (-97.1402741 33.2073422)
6902376750,33.2071958,-97.1402783,2,,POINT (-97.1402783 33.2071958)
6902376752,33.2070424,-97.1402829,2,,POINT (-97.1402829 33.2070424)
6902376754,33.2069067,-97.1402866,2,,POINT (-97.1402866 33.2069067)
6902376756,33.2067113,-97.1402922,2,,POINT (-97.1402922 33.2067113)
6925216268,33.2103188,-97.1443741,2,crossing,POINT (-97.1443741 33.2103188)
6925216269,33.2104186,-97.1442364,2,crossing,POINT (-97.1442364 33.2104186)
7008588722,33.2059233,-97.144418,2,,POINT (-97.144418 33.2059233)
7049335544,33.2135376,-97.1390672,2,,POINT (-97.1390672 33.2135376)
7051097975,33.2062259,-97.1378947,2,,POINT (-97.1378947 33.2062259)
7052346677,33.2104016,-97.1429943,2,,POINT (-97.1429943 33.2104016)
7078930724,33.2146845,-97.153775,2,,POINT (-97.153775 33.2146845)
7078930727,33.2142136,-97.1528828,2,,POINT (-97.1528828 33.2142136)
7078930730,33.2144368,-97.1528788,2,,POINT (-97.1528788 33.2144368)
7085679859,33.206529,-97.1383831,2,,POINT (-97.1383831 33.206529)
7087311577,33.2146302,-97.1434335,2,,POINT (-97.1434335 33.2146302)
7087336490,33.2146267,-97.1428678,2,,POINT (-97.1428678 33.2146267)
7087336491,33.2136319,-97.1435776,2,,POINT (-97.1435776 33.2136319)
7139072378,33.21569,-97.1469279,2,,POINT (-97.1469279 33.21569)
7139072382,33.21569,-97.147085,2,,POINT (-97.147085 33.21569)
7151347247,33.2117805,-97.1324789,2,,POINT (-97.1324789 33.2117805)
7151347248,33.2119661,-97.1337181,2,,POINT (-97.1337181 33.2119661)
7151347251,33.21211,-97.133716,2,,POINT (-97.133716 33.21211)
7202637858,33.2146249,-97.1425792,2,,POINT (-97.1425792 33.2146249)
7202637860,33.2135561,-97.142586,2,,POINT (-97.142586 33.2135561)
7205594471,33.2145878,-97.1386614,2,,POINT (-97.1386614 33.2145878)
7207355108,33.2135667,-97.1429753,2,,POINT (-97.1429753 33.2135667)
7226761394,33.2146599,-97.1491001,2,,POINT (-97.1491001 33.2146599)
7226761402,33.2152433,-97.1484271,2,,POINT (-97.1484271 33.2152433)
7298702164,33.2084529,-97.1402421,2,,POINT (-97.1402421 33.2084529)
7298702165,33.2084549,-97.1415151,2,,POINT (-97.1415151 33.2084549)
7484343495,33.207373,-97.1339178,2,,POINT (-97.1339178 33.207373)
7484343498,33.2072645,-97.1325267,2,,POINT (-97.1325267 33.2072645)
7484343501,33.2077381,-97.1325187,2,,POINT (-97.1325187 33.2077381)
7484343502,33.2069987,-97.1325311,2,,POINT (-97.1325311 33.2069987)
7484343504,33.2072997,-97.1339373,2,,POINT (-97.1339373 33.2072997)
7537734549,33.2061458,-97.1472943,2,,POINT (-97.1472943 33.2061458)
7537734554,33.2060086,-97.1472954,2,,POINT (-97.1472954 33.2060086)
7569599472,33.2125736,-97.1396811,2,,POINT (-97.1396811 33.2125736)
7569615235,33.2069661,-97.1340678,2,,POINT (-97.1340678 33.2069661)
7569636592,33.2139366,-97.1414316,2,,POINT (-97.1414316 33.2139366)
7569636597,33.2135568,-97.1418074,2,,POINT (-97.1418074 33.2135568)
7588520685,33.2125247,-97.1343381,2,,POINT (-97.1343381 33.2125247)
7588520686,33.2132425,-97.1337068,2,,POINT (-97.1337068 33.2132425)
7588520689,33.2133713,-97.1337034,2,,POINT (-97.1337034 33.2133713)
7588520690,33.2135138,-97.134754,2,,POINT (-97.134754 33.2135138)
7588520698,33.2125518,-97.1366687,2,,POINT (-97.1366687 33.2125518)
7588520699,33.2135273,-97.1380153,2,,POINT (-97.1380153 33.2135273)
7588520701,33.2135223,-97.137503,2,,POINT (-97.137503 33.2135223)
7588520706,33.2140106,-97.1372739,2,,POINT (-97.1372739 33.2140106)
7588520712,33.213526,-97.1379829,2,,POINT (-97.1379829 33.213526)
7588520713,33.2141207,-97.1372701,2,,POINT (-97.1372701 33.2141207)
7588520717,33.2145774,-97.1377037,2,,POINT (-97.1377037 33.2145774)
7715218353,33.2062366,-97.150742,2,,POINT (-97.150742 33.2062366)
7715311949,33.2061124,-97.1507466,2,,POINT (-97.1507466 33.2061124)
7829607385,33.2155773,-97.1349357,2,,POINT (-97.1349357 33.2155773)
7829607386,33.2155832,-97.1350575,2,,POINT (-97.1350575 33.2155832)
7829607414,33.2155714,-97.1343945,2,crossing,POINT (-97.1343945 33.2155714)
7829607416,33.2156746,-97.1343036,2,crossing,POINT (-97.1343036 33.2156746)
7829607418,33.215568,-97.1342196,2,crossing,POINT (-97.1342196 33.215568)
7829607419,33.2154867,-97.1343071,2,crossing,POINT (-97.1343071 33.2154867)
7829607457,33.2145575,-97.1358608,2,,POINT (-97.1358608 33.2145575)
7829607463,33.2156094,-97.1361973,2,,POINT (-97.1361973 33.2156094)
7829607464,33.2145633,-97.1363414,2,,POINT (-97.1363414 33.2145633)
7830733373,33.2145377,-97.134232,2,crossing,POINT (-97.134232 33.2145377)
7830733375,33.2144336,-97.1343115,2,crossing,POINT (-97.1343115 33.2144336)
7830733377,33.2145398,-97.1344101,2,crossing,POINT (-97.1344101 33.2145398)
7830733378,33.2146152,-97.1343099,2,crossing,POINT (-97.1343099 33.2146152)
7830733383,33.213593,-97.1343263,2,crossing,POINT (-97.1343263 33.213593)
7830816034,33.2145715,-97.1370223,2,crossing,POINT (-97.1370223 33.2145715)
7830816037,33.214504,-97.1371176,2,crossing,POINT (-97.1371176 33.214504)
7830816038,33.2146414,-97.1371149,2,crossing,POINT (-97.1371149 33.2146414)
7830816039,33.2145051,-97.1372645,2,crossing,POINT (-97.1372645 33.2145051)
7830816040,33.2146471,-97.1372647,2,crossing,POINT (-97.1372647 33.2146471)
7830816041,33.2145735,-97.1373431,2,crossing,POINT (-97.1373431 33.2145735)
7830816042,33.2152035,-97.1371311,2,,POINT (-97.1371311 33.2152035)
7830816046,33.2151886,-97.1365337,2,,POINT (-97.1365337 33.2151886)
7830816048,33.2156177,-97.1368195,2,,POINT (-97.1368195 33.2156177)
7830816069,33.2135195,-97.1369243,2,,POINT (-97.1369243 33.2135195)
7830816083,33.2145528,-97.1354711,2,,POINT (-97.1354711 33.2145528)
7830824091,33.214644,-97.1365417,2,crossing,POINT (-97.1365417 33.214644)
7830824093,33.2145475,-97.1350381,2,,POINT (-97.1350381 33.2145475)
7830824096,33.2156065,-97.1357601,2,,POINT (-97.1357601 33.2156065)
7830824101,33.2156104,-97.1363449,2,,POINT (-97.1363449 33.2156104)
7830824126,33.2135199,-97.1370674,2,crossing,POINT (-97.1370674 33.2135199)
7830824127,33.213584,-97.137133,2,crossing,POINT (-97.137133 33.213584)
7830824128,33.2134633,-97.137154,2,crossing,POINT (-97.137154 33.2134633)
7830824129,33.2134628,-97.137268,2,crossing,POINT (-97.137268 33.2134628)
7830824130,33.2135853,-97.1372681,2,crossing,POINT (-97.1372681 33.2135853)
7830824131,33.2135209,-97.1373631,2,crossing,POINT (-97.1373631 33.2135209)
7830824144,33.2146522,-97.1381086,2,crossing,POINT (-97.1381086 33.2146522)
7830824145,33.2146625,-97.1391574,2,crossing,POINT (-97.1391574 33.2146625)
7830824147,33.2146348,-97.1441778,2,crossing,POINT (-97.1441778 33.2146348)
7830824148,33.2147062,-97.1442436,2,crossing,POINT (-97.1442436 33.2147062)
7830824149,33.2145625,-97.1442467,2,crossing,POINT (-97.1442467 33.2145625)
7830824162,33.2145561,-97.1414341,2,crossing,POINT (-97.1414341 33.2145561)
7830824950,33.2151014,-97.1343083,2,,POINT (-97.1343083 33.2151014)
7830824967,33.215676,-97.1351789,2,crossing,POINT (-97.1351789 33.215676)
7830831190,33.2156192,-97.1370664,2,crossing,POINT (-97.1370664 33.2156192)
7830831191,33.2155579,-97.1371507,2,crossing,POINT (-97.1371507 33.2155579)
7830831192,33.2156878,-97.1371423,2,crossing,POINT (-97.1371423 33.2156878)
7830831193,33.2155607,-97.1372791,2,crossing,POINT (-97.1372791 33.2155607)
7830831194,33.215693,-97.1372813,2,crossing,POINT (-97.1372813 33.215693)
7830831195,33.2156209,-97.1373714,2,crossing,POINT (-97.1373714 33.2156209)
7830831200,33.2155491,-97.1365283,2,crossing,POINT (-97.1365283 33.2155491)
7832497592,33.2139648,-97.132351,2,crossing,POINT (-97.132351 33.2139648)
7832497593,33.2140512,-97.1324722,2,crossing,POINT (-97.1324722 33.2140512)
7832497594,33.21391,-97.1324757,2,crossing,POINT (-97.1324757 33.21391)
7832497595,33.2139678,-97.1325806,2,crossing,POINT (-97.1325806 33.2139678)
7832497603,33.2135002,-97.1327772,2,,POINT (-97.1327772 33.2135002)
7832497612,33.2139882,-97.1335945,2,crossing,POINT (-97.1335945 33.2139882)
7832497613,33.2140551,-97.1336984,2,crossing,POINT (-97.1336984 33.2140551)
7832497614,33.2139251,-97.1336988,2,crossing,POINT (-97.1336988 33.2139251)
7832497615,33.2139898,-97.1338252,2,crossing,POINT (-97.1338252 33.2139898)
7832497624,33.2139948,-97.1342472,2,crossing,POINT (-97.1342472 33.2139948)
7998704496,33.2145786,-97.1378147,2,,POINT (-97.1378147 33.2145786)
7998704504,33.2151091,-97.137272,2,,POINT (-97.137272 33.2151091)
7998704510,33.2156237,-97.137762,2,,POINT (-97.137762 33.2156237)
7998704511,33.2151222,-97.1381082,2,,POINT (-97.1381082 33.2151222)
7998704522,33.2156079,-97.1359716,2,,POINT (-97.1359716 33.2156079)
7998704528,33.2156097,-97.1362468,2,,POINT (-97.1362468 33.2156097)
8002083873,33.2140792,-97.1462335,2,,POINT (-97.1462335 33.2140792)
8005778410,33.2065088,-97.1460235,2,,POINT (-97.1460235 33.2065088)
8310859103,33.21569,-97.1476285,2,,POINT (-97.1476285 33.21569)
8310859107,33.2160549,-97.1464192,2,,POINT (-97.1464192 33.2160549)
8310883017,33.2156787,-97.1457159,2,,POINT (-97.1457159 33.2156787)
8448193258,33.2082356,-97.1463626,2,crossing,POINT (-97.1463626 33.2082356)
8538334932,33.2103549,-97.1337493,2,,POINT (-97.1337493 33.2103549)
8593818769,33.2135162,-97.1357701,2,,POINT (-97.1357701 33.2135162)
8593818773,33.2125315,-97.1353244,2,,POINT (-97.1353244 33.2125315)
8593818782,33.2125354,-97.1356372,2,,POINT (-97.1356372 33.2125354)
8593818783,33.2135154,-97.1355035,2,,POINT (-97.1355035 33.2135154)
8593878454,33.2149501,-97.1484313,2,,POINT (-97.1484313 33.2149501)
8593878462,33.2146608,-97.1479077,2,,POINT (-97.1479077 33.2146608)
8593878463,33.214631,-97.1435704,2,,POINT (-97.1435704 33.214631)
8593880328,33.2156933,-97.1489499,2,,POINT (-97.1489499 33.2156933)
8593961396,33.2119864,-97.1372922,2,,POINT (-97.1372922 33.2119864)
8594051995,33.2113166,-97.1414574,2,,POINT (-97.1414574 33.2113166)
8594052000,33.2112444,-97.1423305,2,,POINT (-97.1423305 33.2112444)
8594052002,33.2112459,-97.1425755,2,,POINT (-97.1425755 33.2112459)
8594052004,33.2126018,-97.142672,2,,POINT (-97.142672 33.2126018)
8597404380,33.2067204,-97.1481627,2,,POINT (-97.1481627 33.2067204)
8597404384,33.2064072,-97.1485668,2,,POINT (-97.1485668 33.2064072)
8597541968,33.2070277,-97.1444,2,,POINT (-97.1444 33.2070277)
8649501361,33.2160876,-97.1331002,2,,POINT (-97.1331002 33.2160876)
8649541228,33.2063209,-97.1518645,2,,POINT (-97.1518645 33.2063209)
8649541236,33.20643,-97.1518635,2,,POINT (-97.1518635 33.20643)
8658922926,33.2087623,-97.1371468,2,,POINT (-97.1371468 33.2087623)
8658922927,33.207051,-97.1367228,2,,POINT (-97.1367228 33.207051)
8725076705,33.2121541,-97.1372895,2,,POINT (-97.1372895 33.2121541)
8743122076,33.2062904,-97.1472932,2,,POINT (-97.1472932 33.2062904)
8743722296,33.2073761,-97.1415258,2,,POINT (-97.1415258 33.2073761)
8822900152,33.2157827,-97.15186,2,,POINT (-97.15186 33.2157827)
8822900154,33.2157986,-97.1539791,2,,POINT (-97.1539791 33.2157986)
8822903943,33.2156552,-97.1536317,2,,POINT (-97.1536317 33.2156552)
8822904004,33.2157073,-97.1391571,2,,POINT (-97.1391571 33.2157073)
8822904006,33.2157202,-97.1404073,2,,POINT (-97.1404073 33.2157202)
8822904008,33.2157481,-97.1435053,2,,POINT (-97.1435053 33.2157481)
8822904011,33.2157521,-97.14478,2,crossing,POINT (-97.14478 33.2157521)
8822904015,33.2156896,-97.1463439,2,crossing,POINT (-97.1463439 33.2156896)
8822904016,33.2157549,-97.1464199,2,crossing,POINT (-97.1464199 33.2157549)
8822913117,33.2156143,-97.146421,2,crossing,POINT (-97.146421 33.2156143)
8822913118,33.21569,-97.1465081,2,crossing,POINT (-97.1465081 33.21569)
8859141965,33.2156792,-97.1434188,2,crossing,POINT (-97.1434188 33.2156792)
8859141973,33.21568,-97.1435785,2,crossing,POINT (-97.1435785 33.21568)
8859155238,33.2155573,-97.1380927,2,,POINT (-97.1380927 33.2155573)
8859155240,33.2155701,-97.1391596,2,crossing,POINT (-97.1391596 33.2155701)
8859155243,33.2156102,-97.1442285,2,crossing,POINT (-97.1442285 33.2156102)
8859155310,33.2156388,-97.1392254,2,crossing,POINT (-97.1392254 33.2156388)
8859163343,33.2156373,-97.1390706,2,crossing,POINT (-97.1390706 33.2156373)
8860768030,33.2083196,-97.1443864,2,crossing,POINT (-97.1443864 33.2083196)
8860768031,33.2082192,-97.1444998,2,crossing,POINT (-97.1444998 33.2082192)
8860768038,33.2081402,-97.1452812,2,,POINT (-97.1452812 33.2081402)
8860768041,33.2067507,-97.1460195,2,,POINT (-97.1460195 33.2067507)
8860768044,33.2066789,-97.145942,2,crossing,POINT (-97.145942 33.2066789)
8860768046,33.2066818,-97.1461414,2,crossing,POINT (-97.1461414 33.2066818)
8860768053,33.2066284,-97.1443254,2,crossing,POINT (-97.1443254 33.2066284)
8860768054,33.2067143,-97.1444039,2,crossing,POINT (-97.1444039 33.2067143)
8860768055,33.2065634,-97.1444061,2,crossing,POINT (-97.1444061 33.2065634)
8860768056,33.2066344,-97.1445078,2,crossing,POINT (-97.1445078 33.2066344)
8860768059,33.2065145,-97.1431612,2,,POINT (-97.1431612 33.2065145)
8860768075,33.2066258,-97.1472974,2,crossing,POINT (-97.1472974 33.2066258)
8860768076,33.2065981,-97.1460233,2,crossing,POINT (-97.1460233 33.2065981)
8860768078,33.206646,-97.1485615,2,crossing,POINT (-97.1485615 33.206646)
8860768123,33.2064769,-97.1535671,2,crossing,POINT (-97.1535671 33.2064769)
8863339204,33.2150462,-97.1391559,2,,POINT (-97.1391559 33.2150462)
8863339206,33.2156307,-97.138389,2,,POINT (-97.138389 33.2156307)
8863356441,33.2125598,-97.1370872,2,,POINT (-97.1370872 33.2125598)
8863356444,33.2115908,-97.1370861,2,,POINT (-97.1370861 33.2115908)
8863356448,33.2124481,-97.133711,2,,POINT (-97.133711 33.2124481)
8863356449,33.2124395,-97.1324782,2,,POINT (-97.1324782 33.2124395)
8863356460,33.2135003,-97.1325865,2,,POINT (-97.1325865 33.2135003)
8863356468,33.2125839,-97.1324782,2,crossing,POINT (-97.1324782 33.2125839)
8863356477,33.2107087,-97.1336563,2,,POINT (-97.1336563 33.2107087)
8863356485,33.20824,-97.1337548,2,,POINT (-97.1337548 33.20824)
8863356488,33.2125177,-97.1336123,2,crossing,POINT (-97.1336123 33.2125177)
8863356505,33.2092122,-97.1356394,2,,POINT (-97.1356394 33.2092122)
8863356508,33.2092054,-97.1370987,2,,POINT (-97.1370987 33.2092054)
8863356509,33.2092062,-97.1372546,2,,POINT (-97.1372546 33.2092062)
8863362421,33.2125596,-97.1373694,2,,POINT (-97.1373694 33.2125596)
8863362443,33.2135035,-97.1414306,2,crossing,POINT (-97.1414306 33.2135035)
8863362447,33.2136131,-97.1414302,2,crossing,POINT (-97.1414302 33.2136131)
8863362455,33.2125271,-97.1414406,2,,POINT (-97.1414406 33.2125271)
8863362463,33.2126167,-97.144232,2,crossing,POINT (-97.144232 33.2126167)
8863362486,33.2135598,-97.1415051,2,crossing,POINT (-97.1415051 33.2135598)
8863362487,33.2125907,-97.141517,2,crossing,POINT (-97.141517 33.2125907)
8863362488,33.2126674,-97.1414392,2,,POINT (-97.1414392 33.2126674)
8863362502,33.2135028,-97.1338396,2,,POINT (-97.1338396 33.2135028)
8863362504,33.21252,-97.1338254,2,crossing,POINT (-97.1338254 33.21252)
8863362516,33.2126061,-97.13371,2,crossing,POINT (-97.13371 33.2126061)
8863376220,33.2135632,-97.1336998,2,crossing,POINT (-97.1336998 33.2135632)
8863376221,33.2134485,-97.1337014,2,,POINT (-97.1337014 33.2134485)
8863376227,33.2134145,-97.1324794,2,crossing,POINT (-97.1324794 33.2134145)
